title,artist,duration,anger,fear,joy,sadness,surprise,cleaned_lyrics
All of the Lights,Kanye West,299676.75,0.168881356716156,0.10110613703727722,0.1390158236026764,0.5692207217216492,0.0217759869992733,"all of the lights (all of the lights) (lights, lights) all of the lights  turn up the lights in here baby extra bright, i want y'all to see this turn up the lights in here, baby you know what i need want you to see everything want you to see all of the lights  fast cars, shooting stars (all of the lights, all of the lights) until it's vegas everywhere we are (all of the lights)  if you want it you can get it for the rest of your life if you want it you can get it for the rest of your life  something wrong i hold my head m.j. gone, our nigga dead! i slapped my girl, she called the feds i did that time and spent that bread i'm heading home, i'm almost there i'm on my way, headed up the stairs to my surprise, a nigga replacing me i had to take 'em to that ghetto university (all of the lights)  cop lights, flash lights, spot lights strobe lights, street lights (all of the lights, all of the lights) fast life, drug life thug life, rock life every night (all of the lights)  turn up the lights in here, baby extra bright, i want y'all to see this turn up the lights in here, baby you know what i need, want you to see everything want you to see all of the lights  restraining order can't see my daughter her mother, brother, grandmother hate me in that order public visitation we met at borders told her she take me back i'll be more supportive i made mistakes i bump my head courts suck me dry i spent that bread she need a daddy baby please, can't let her grow up in that ghetto university (all of the lights)  cop lights, flash lights, spot lights strobe lights, street lights (all of the lights, all of the lights) fast life, drug life thug life, rock life every night (all of the lights)  turn up the lights in here, baby extra bright, i want y'all to see this turn up the lights in here, baby you know what i need, want you to see everything want you to see all of the lights  getting mine, baby gotta let these niggas know, yeah get it right, eh you should go and get your own  getting mine, baby gotta let these niggas know, yeah get it right, eh you should go and get your own  unemployment line, credit card declined did i not mention i was about to lose my mind? (my mind, my mind, my mind) and also was about to do that line (line, line, line) okay, okay, you know we going all the way this time (time) we going all the way this time (time) we going all the way this time we going all the way this time we going all the way this time  turn up the lights in here, baby extra bright, i want y'all to see this turn up the lights in here, baby you know what i need, want you to see everything want you to see all of the lights  whoa, whoa, oh i tried to tell you but all i could say is oh  whoa, whoa, oh i tried to tell you but all i could say is oh  whoa, whoa, oh i tried to tell you but all i could say is oh  whoa, whoa, oh i tried to tell you but all i could say"
Stacy's Mom,Fountains Of Wayne,198043.0,0.22880053520202637,0.057271964848041534,0.07813210785388947,0.5130233764648438,0.12277200818061829,"stacy's mom has got it goin' on stacy's mom has got it goin' on stacy's mom has got it goin' on stacy's mom has got it goin' on  stacy, can i come over after school? (after school) we can hang around by the pool (hang by the pool) did your mom get back from her business trip? (business trip) is she there, or is she trying to give me the slip? (give me the slip)  you know, i'm not the little boy that i used to be i'm all grown up now, baby can't you see  stacy's mom has got it goin' on she's all i want and i've waited for so long stacy, can't you see you're just not the girl for me i know it might be wrong but i'm in love with stacy's mom  stacy's mom has got it goin' on stacy's mom has got it goin' on  stacy, do you remember when i mowed your lawn? (mowed your lawn) your mom came out with just a towel on (towel on) and the way she said, ""you missed a spot over there"" (a spot over there)  and i know that you think it's just a fantasy but since your dad walked out, your mom could use a guy like me  stacy's mom has got it goin' on she's all i want, and i've waited so long stacy, can't you see you're just not the girl for me i know it might be wrong, but i'm in love with stacy's mom  stacy's mom has got it goin' on she's all i want and i've waited for so long, stacy can't you see your just not the girl for me, i know it might be wrong but oh oh (i know it might be wrong) i'm in love with (stacy's mom oh oh) (stacy's mom oh oh) i'm in love with stacy's mom"
Hey Jude,The Beatles,429987.125,0.07248277217149734,0.09370580315589905,0.042756687849760056,0.7356827259063721,0.055371977388858795,"hey jude, don't make it bad take a sad song and make it better remember to let her into your heart then you can start to make it better  hey jude, don't be afraid you were made to go out and get her the minute you let her under your skin then you begin to make it better  and anytime you feel the pain, hey jude, refrain don't carry the world upon your shoulders for well you know that it's a fool who plays it cool by making his world a little colder nah nah nah nah nah nah nah nah nah  hey jude, don't let me down you have found her, now go and get her remember to let her into your heart then you can start to make it better  so let it out and let it in, hey jude, begin you're waiting for someone to perform with and don't you know that it's just you, hey jude, you'll do the movement you need is on your shoulder nah nah nah nah nah nah nah nah nah yeah  hey jude, don't make it bad take a sad song and make it better remember to let her under your skin then you'll begin to make it better better better better better better, oh  nah nah nah nah nah nah, nah nah nah, hey jude nah nah nah nah nah nah, nah nah nah, hey jude nah nah nah nah nah nah, nah nah nah, hey jude nah nah nah nah nah nah, nah nah nah, hey jude nah nah nah nah nah nah, nah nah nah, hey jude nah nah nah nah nah nah, nah nah nah, hey jude nah nah nah nah nah nah, nah nah nah, hey jude nah nah nah nah nah nah, nah nah nah, hey jude nah nah nah nah nah nah, nah nah nah, hey jude nah nah nah nah nah nah, nah nah nah, hey jude nah nah nah nah nah nah, nah nah nah, hey jude nah nah nah nah nah nah, nah nah nah, hey jude nah nah nah nah nah nah, nah nah nah, hey jude nah nah nah nah nah nah, nah nah nah, hey jude nah nah nah nah nah nah, nah nah nah, hey jude nah nah nah nah nah nah, nah nah nah, hey jude"
Jorja Interlude,Drake,107740.594,0.27286240458488464,0.08676867187023163,0.017752397805452347,0.6121111512184143,0.010505388490855694,"these things'll fall down but you'll pick 'em up you're still here to touch the ground don't worry, i swear i know you're trying to help me  tryna stay light on my toes just ran a light in a rolls told me i'm lookin' exhausted you hit it right on the nose i'm tired of all of these niggas i'm tired of all of these hoes worried 'bout taking my lane they ain't even got on the road they turn they back and they leave you they gon' be back when they need you i practice good over evil flippin' the script like a read-through yeah, all of my brothers, we equal i play my part too like a sequel you tell your niggas you got 'em on anything question is, do they believe you? 'specially when you never come through so much hate inside your heart we don't even know what we done to you we just know shit getting run through never chase and let it come to you you out here tellin' everybody everything you niggas move like the one-two, yeah  these things'll fall down but you'll pick 'em up you're still here to touch the ground don't worry, i swear i know you're trying to help me i know you're trying to help me i know you're trying to help me i know, i know  and more tune for your headtop, so watch how you speak on my name, you know?"
Donde Quiera Que Estes,Selena and The Barrio Boyz,273066.656,0.03389744460582733,0.13992434740066528,0.22148747742176056,0.5446891784667969,0.06000158190727234,"si tan solo pudiera oã­r tu voz (oã­r tu voz) tus palabras (tus palabras) tus pensamientos (tus pensamientos) siempre serã© tu primer amor  mi despertar sin su maã±ana las 5 de la tarde, el dã­a acabo es uno mas sin tu mirada y con tu ausencia el sol se me escapo y mis paredes gritan por tu amor enloqueciendome tu imagen vive en mi habitaciã³n, amã¡ndome , sonriã©ndome, extraã±ã¡ndote  donde quiera que estã©s recuerda donde quiera estarã© a tu lado te pienso y te siento donde quiera que estã©s siempre serã© tu primer amor  la soledad habita en mi alma mostrã¡ndome imã¡genes de ayer de andar, de tu sonrisa y un beso triste al decir adiã³s si el tiempo y la distancia entre tu y yo (la distancia) uniera nuestro amor solo el pasado de los dos lo dirã¡, lo dirã¡  donde quiera que estã©s recuerda donde quiera estarã© a tu lado te pienso y te siento donde quiera que estã©s siempre serã© tu primer amor  tu primer amor(tu primer amor) solo tu y yo (solo tu y yo) tu primer amor (tu primer amor) solos en el amor(solo tu y yo) si el tiempo y la distancia entre tu y yo (la distancia) uniera nuestro amor solo el pasado de los dos lo dirã¡ (lo dirã¡)  donde quiera que estã©s recuerda donde quiera estarã© a tu lado te pienso y te siento donde quiera que estã©s siempre serã© tu primer amor"
Free Smoke,Drake,218731.96899999998,0.1489229053258896,0.05339081957936287,0.15643560886383057,0.4627781808376312,0.17847253382205963,"is it the strength of your feelings overthrowing your pain using you high to be reaching and is it today that you will find your new release and in your wake, ripple your sweet voice  (and more chune for your head tops so watch how you speak on my name, you know?)  yeah i couldnâ€™t get a bill paid you couldnâ€™t buy the real thing i was staying up at your place trying to figure out the whole thing i saw people doing things almost gave up on the music thing but we all so spoiled now more life, more everything must have never had your phone tapped all that yapping on the phone shit you must really love the road life all that never coming home shit  free smoke, free smoke aye! free smoke, free smoke aye! free smoke, free smoke aye!  dom rosã© toast hidden hills where i post iced up, my day slow silk pajamas when i wake though miraval to the face though i drunk text j-lo old number, so it bounce back boi 1da got the bounce back used to get paid for shows and front door money, five, ten, twenty hand sanitize after you count that me and gibbo was about that eating applebeeâ€™s and outback southwest, no first class hilton rooms, gotta double up writing our name on a double cup we ainâ€™t even have a tour bus girls wouldnâ€™t even think of recording me i fall asleep in sororities i had some different priorities weezy had all the authority women i like was ignoring me now they like, arenâ€™t you adorable? i know the question rhetorical i took the team play from oracle mama never used to cook much used to chef kd now me and chef kd bet on shopping 20 g's i brought the game to its knees i make too much these days to ever say poor me where you at, i never see you  free smoke, free smoke aye! free smoke, free smoke aye! free smoke, free smoke aye!  niggas moves so waste please come outside the house and show yourself so i can say it to your face itâ€™s bound to happen man itâ€™s gotta happen now so letâ€™s just get it out the way lotta niggas going bad on me please, one at a time i wanna move to dubai so i ainâ€™t never have to kick it with none of you guys i didnâ€™t listen to hov on that old song when he told me pay it no mind i get more satisfaction outta going at your head and seeing all of you die and i seen a lot of you die  free smoke, free smoke aye! free smoke, free smoke aye! free smoke, free smoke aye!  hidden hills where i post, yeah ye already know, yeah iâ€™m the troublemaker in the neighborhood far as troublemaking goes, yeah house party up the road, yeah iâ€™m not kid 'n play this kid doesnâ€™t play about the flow, yeah yâ€™all keep playing with your nose, yeah you get high and do the most, yeah how you let the kid-fighting, ghost-writing rumors turn you to a ghost? oh you niggas got jokes free smoke, free smoke"
No Debes Jugar,Selena,170875.641,0.06731623411178589,0.0936373770236969,0.23115965723991394,0.5605283975601196,0.047358348965644836,"cariã±o, ya basta de tus juegos que yo no soy ningãºn juguete amigo, esto no es justo que yo no estoy para servirte se te hace fã¡cil con mi amor siempre jugar pero muy pronto, yo te pongo en tãº lugar no debes jugar con mi amor no debes jugar con mi cariã±o si me quieres, o no, ya dã­melo para seguir ya mi camino cariã±o, ya sabes que te quiero y por mi parte, he dado todo amigo, no soy una muã±eca que le das tu cuerda cuando quieres piensas que todo estã¡ en que digas si o no pero que dirã¡s cuando te diga adiãºs? no debes jugar con mi amor no debes jugar con mi cariã±o si me quieres, o no, ya dã­melo para seguir ya mi camino"
La Carcacha,Selena,251541.766,0.12004181742668152,0.09350436925888062,0.19364404678344727,0.4852656424045563,0.10754413902759552,"que humadera que nos tiene ahogando la gente se pregunta nadie sabe que es un carro viejo que viene pitando  con llantas de triciclo why el motor al reves en la esquina yo esperando como siempre su novia fiel mis amigas se estan burlando murmuran cosas de el  carcacha paso a pasito no dejes de tambalear carcacha, poco a poquito no nos vayas a dejar carcacha, paso a pasito no dejes de tambalear carcacha, poco a poquito no nos vayas a dejar  miran muchachas que no me arrepiento why tampoco me a me averguenzo yo de mi galan aunque se pobre why tenga un carro viejo me trata como reina un hombre de verdad why aunque tenga una carcacha lo que importa es que voy con el tampoco sera el mas guapo pero si es mi novio fiel  carcacha, paso a pasito no dejes de tambalear carcacha, poco a poquito no nos vayas a dejar carcacha, paso a pasito no dejes de tambalear carcacha, poco a poquito no nos vayas a dejar  carcacha, paso a pasito no dejes de tambalear carcacha, poco a poquito no nos vayas a dejar carcacha, paso a pasito no dejes de tambalear carcacha, poco a poquito no nos vayas a dejar"
Susie Q,Creedence Clearwater Revival,274413.438,0.09751860797405243,0.09827792644500732,0.30254223942756653,0.3532087206840515,0.1484525054693222,"oh susie q, oh susie q oh susie q baby i love you, susie q i like the way you walk i like the way you talk i like the way you walk i like the way you talk susie q  well, say that you'll be true well, say that you'll be true well, say that you'll be true and never leave me blue, susie q  well, say that you'll be mine well, say that you'll be mine, well, say that you'll be mine, baby all the time, susie q  uh uh uh uh uh uh uh uh  oh susie q, oh susie q oh susie q, baby i love you, susie q  i like the way you walk i like the way you talk i like the way you walk i like the way you talk, susie q  oh susie q, oh susie q oh susie q, baby i love you, susie q"
Songs About Angels,Fences,182369.53100000002,0.12565267086029053,0.30746546387672424,0.07783116400241852,0.39568769931793213,0.09336303174495697,"well, this life can be such a devil so i wrote the songs about angels i took my coat, i went to the city i drank and i dropped and isn't it pretty  for you, i would do anything for you, i would do anything  i think that death is coming around i like it, i like it i think that death is coming around i like it, i like it  well, this life can be such a devil so i wrote the songs about angels and a nightmare stuck in the catcher i'm weaving so i sat in the car and dreamed about dreaming  for you, i would do anything for you, i would do anything  i think that death is coming around i like it, i like it i think that death is coming around i like it, i like it  chalk it up to bad luck just chalk it up to the lightness  i think that death is coming around i think that death is coming around  i think that death is coming around i like it, i like it i think that death is coming around i like it, i like it  i think that death is coming around i like it, i like it i think that death is coming around i like it, i like it  chalk it up to bad luck just chalk it up to the lightness chalk it up to bad luck just chalk it up to the lightness"
Angela,The Lumineers,201851.062,0.09308522939682007,0.058473408222198486,0.0667627602815628,0.7267693281173706,0.05490931123495102,"when you left this town, with your windows down and the wilderness inside  let the exits pass, all the tar and glass 'til the road and sky align  the strangers in this town, they raise you up just to cut you down oh angela it's a long time coming  and your volvo lights lit up green and white with the cities on the signs  but you held your course to some distant war in the corners of your mind  from the second time around the only love i ever found oh angela it's a long time coming  home at last  were you safe and warm in your coat of arms with your fingers in a fist  did you hear the notes, all those static codes in the radio abyss?  strangers in this town, they raise you up just to cut you down oh angela it's a long time coming oh angela spent your whole life running  home at last home at last  vacancy, hotel room, lost in me, lost in you angela, on my knees, i belong, i believe  home at last home at last home at last home at last  home at last, hmm"
You're My Best Friend,Queen,172477.828,0.04298795759677887,0.0387464240193367,0.4194748103618622,0.3954990804195404,0.10329170525074005,"oh you make me live whatever this world can give to me it's you you're all i see oh you make me live now honey oh you make me live  oh you're the best friend that i ever had i've been with you such a long time you're my sunshine and i want you to know that my feelings are true i really love you oh you're my best friend  oh you make me live  oh i've been wandering round but i still come back to you in rain or shine you've stood by me girl i'm happy at home you're my best friend  oh you make me live whenever this world is cruel to me i got you to help me forgive oh oh oh you make me live now honey oh you make me live  oh you're the first one when things turn out bad you know i'll never be lonely you're my only one and i love the things i really love the things that you do oh you're my best friend  oh you make me live, live, live  i'm happy at home you're my best friend oh oh you're my best friend oh you make me live oh you're my best friend"
Lola,The Kinks,241092.78100000002,0.10429445654153824,0.049736667424440384,0.0314657986164093,0.7433678507804871,0.07113521546125412,"i met her in a club down in north soho where you drink champagne and it tastes just like cherry cola c-o-l-a cola  she walked up to me and she asked me to dance i asked her name and in a dark brown voice she said, ""lola"" l-o-l-a lola, lo lo lo lo lola  well, i'm not the world's most physical guy but when she squeezed me tight she nearly broke my spine oh my lola, lo lo lo lo lola  well, i'm not dumb but i can't understand why she walk like a woman and talk like a man oh my lola, lo lo lo lo lola, lo lo lo lo lola  well, we drank champagne and danced all night under electric candlelight she picked me up and sat me on her knee and said, ""little boy won't you come home with me?""  well, i'm not the world's most passionate guy but when i looked in her eyes well, i almost fell for my lola lo lo lo lo lola, lo lo lo lo lola  lola lo lo lo lo lola lo lo lo lo lola  i pushed her away, i walked to the door i fell to the floor, i got down on my knees i looked at her, and she at me  well that's the way that i want it to stay and i always want it to be that way for my lola lo lo lo lo lola  girls will be boys, and boys will be girls it's a mixed-up, muddled-up, shook-up world except for lola, lo lo lo lo lola  well i left home just a week before and i've never ever kissed a woman before but lola smiled and took me by the hand and said, ""little boy, gonna make you a man""  well i'm not the world's most masculine man but i know what i am and i'm glad i'm a man and so is lola lo lo lo lo lola, lo lo lo lo lola  lola, lo lo lo lo lola, lo lo lo lo lola lola, lo lo lo lo lola, lo lo lo lo lola lola, lo lo lo lo lola, lo lo lo lo lola lola, lo lo lo lo lola, lo lo lo lo lola lola, lo lo lo lo lola, lo lo lo lo lola lola, lo lo lo lo lola, lo lo lo lo lola..."
Hello Darlin',Conway Twitty,147144.859,0.1336842179298401,0.26932188868522644,0.14854587614536285,0.4108399748802185,0.037608012557029724,hello darlin' nice to see you it's been a long time you're just as lovely as you used to be  how's your new love are you happy? hope you're doin' fine just to know means so much to me  what's that darlin' how am i doin'? i'm doin' alright except i can't sleep and i cry all night 'til dawn  what i'm tryin' to say is that i love you and i miss you and i'm so sorry that i did you wrong  look up darlin' let me kiss you just for old time's sake let me hold you in my arms one more time  thank you darlin' may god bless you and each step brings you closer to the things you seek to find  goodbye darlin' i got to go now i got to try to find a way to lose these memories of a love so warm and true  and if you should ever find it in your heart to forgive me comeback darlin' i'll be waiting for you
Foolish Games,Jewel,340706.406,0.21222153306007385,0.07768408954143524,0.07197292894124985,0.5962761044502258,0.04184534400701523,"you took your coat off, stood in the rain, you're always crazy like that. i watched from my window, always felt i was outside, looking in on you. you're always the mysterious one with dark eyes and careless hair, you were fashionably sensitive but too cool to care. you stood in my doorway, with nothing to say besides some comment on the weather  well in case you failed to notice, in case you failed to see, this is my heart bleeding before you, this is me down on my knees  and these foolish games are tearing me apart, and your thoughtless words are breaking my heart you're breaking my heart  you're always brilliant in the morning, smoking your cigarettes and talking over coffee your philosophies on art, baroque moved you you loved mozart and you'd speak of your loved ones as i clumsily strummed my guitar  you'd teach me of honest things, things that were daring, things that were clean things that knew what an honest dollar did mean i hid my soiled hands behind my back somewhere along the line, i must have gone off track with you  excuse me, guess i've mistaken you for somebody else, somebody who gave a damn, somebody more like myself  and these foolish games are tearing me, your tearing me, your tearing me apart and your thoughtless words are breaking my heart you're breaking my heart.  and you took your coat off, stood in the rain, you're always crazy like that"
Kick It In the Sticks,Brantley Gilbert,225814.062,0.18510806560516357,0.09804382175207138,0.3560795485973358,0.23439854383468628,0.12637005746364594,"welcome to the home of a hillbilly yeah baby it's a land of barbed wire, moonshine, whiskey park your car before you get it stuck go on grab me a beer and get on up in the truck it's going down tonight it's all on me it's b-y-o-b, and i've got all we need yeah boy i'm bout to show me a city slicker how to kick it in the sticks with the critters down on  our side of the barbed wire money grows in rows and if it don't you've gone broke so we we hang out by the bonfire just some good ole boys having a dang good time we crank it up, down here we get loud, down here throwin' down, in the dirty dirty south down here being an all nighter with the hippies and the hicks the jocks and bikers they all came to kick it in the sticks  so pop a top and drop a tailgate yeah we crankin' up a-c d-c, hank, skynrd, and george strait wheres the girls? 'bout to call 'em up a little southern draw said ""hey trouble whats up?"" it's goin' down tonight now there pullin' up we got the jacked up trucks slap covered in mud bikini tops and daisy duke denim hoppin' out singin' outlaw women down on  our side of the barbed wire money grows in rows and if it don't you've gone broke so we hang out by the bonfire just the good ole boys having a dang good time we crank it up, down here we get loud, down here we throwin' down, in the dirty dirty south down here being an all nighter with the hippies and the hicks the jocks and bikers they all came to kick it in the sticks  hey boy hit this mason jar one time burned you a little bit didn't it? ever been snipe huntin' come on  we'll do a little frog giggin', cow tippin' how 'bout a little skinny dippin', bass fishin' take it easy on the shine stay away from other boys women that's one damn good way for a man to get it whooped down these boys tough down here get your ass tore up down here being an all nighter with the hippies and the hicks the jocks and bikers they all came  our side of a barbed wire money grows in rows and if it don't you've gone broke so we we hang out by the bonfire just the good ole boys having a dang good time we crank it up, down here we get loud, down here we throwin' down in the dirty dirty south, down here being an all nighter with the hippies and the hicks the jocks and bikers they all came to kick it in the sticks"
A Fool for Your Stockings,ZZ Top,256952.016,0.14216811954975128,0.06327022612094879,0.08381802588701248,0.3018433153629303,0.40890032052993774,"is it you again outside just banging on the front door? you say you had enough now you're comin' back for more  but that's alright i said that, ""that's alright"" i may not want to admit it i'm just a fool for your stockings i believe  now i don't mind when you send money and bring your girlfriends with you but how could one be so thoughtless to try and handle less than two?  but that's alright i said that, ""that's alright, baby"" i may not want to admit it i'm just a fool for your stockings i believe, yea  now i'm tellin' everybody it seems too good to be true sweet things can always get sweeter i know mine did, how about you?  yes, it's alright i said, ""yes it, yes it is, that's alright"" i may not want to admit it i'm just a fool for your stockings i believe admit it"
I Wish It Would Rain,The Temptations,162771.875,0.08986707031726837,0.0453379824757576,0.03670451417565346,0.8232041597366333,0.004886248614639044,"hmm hmm  sunshine, blue skies, please go away a girl has found another and gone away with her went my future, my life is filled with gloom so day after day i stay locked up in my room i know to you, it might sound strange but i wish it would rain, oh yeah, yeah, yeah, yeah  'cause so badly i wanna go outside (such a lovely day) but everyone knows that a man ain't supposed to cry listen, i gotta cry 'cause crying eases the pain, oh yeah people this hurt i feel inside words could never explain, i just wish it would rain, oh let it rain, rain, rain, rain, ooo baby  let it rain, oh yeah, let it rain  day in day out my tear-stained face pressed against the window pane my eyes search the skies desperately for rain 'cause rain drops will hide my tear drops and no one will ever know that i'm crying crying when i go outside to the world outside my tears i refuse to explain, ooo i wish it would rain, ooh, baby  let it rain, let it rain i need rain to disguise the tears in my eyes oh, let it rain oh yeah, yeah, listen i'm a man and i got my pride 'til it rains i'm gonna stay inside, let it rain"
Touch the Sky (Feat. Kanye West),Lupe Fiasco,237406.172,0.1382279396057129,0.1172940656542778,0.20900076627731323,0.4030854105949402,0.1323918104171753,"i gotta testify come up in the spot lookin' extra fly fore the day i die, i'mma touch the sky gotta testify come up in the spot lookin' extra fly 'fore the day i die, i'mma touch the sky  back when they thought pink polos would hurt the roc before cam got the shit to pop the doors was closed, i felt like bad boy's street team i couldn't work the locks now let's go, take 'em back to the plan me and my momma hopped in that u-haul van any pessimists i ain't talk to them plus i ain't have no phone in my apart-a-ment let's take 'em back to the club least about an hour i stand on line i just wanted to dance, i went to jacob an hour after i got my advance, i just wanted to shine jay favorite line: ""dawg, in due time!"" now he look at me, like, ""damn, dawg! you where i am!"" a hip-hop legend, i think i died in that accident, cause this must be heaven  i gotta testify come up in the spot lookin' extra fly fore the day i die, i'mma touch the sky gotta testify come up in the spot lookin' extra fly 'fore the day i die, i'mma touch the sky  now let's take them high (top of the world baby) (top top of the world) la la la (top of the world baby) (on top of the world)  now let's take them high (top of the world baby) (top top of the world) la la la (top of the world baby) (on top of the world)  back when gucci was the shit to rock back when slick rick had the shit to pop i'd do anything to say i got it damn, them new loafers hurt my pocket before anybody wanted k. west beats me and my girl split the buffet at kfc dog, i was having nervous breakdowns like ""man - these niggas that much better than me?"" baby, i'm going on an airplane and i don't know if i'll be back again sure enough, i sent the plane tickets but when she came to kick it, things became different any girl i cheated on, sheets i skeeted on couldn't keep it at home, thought i needed a nia long i'm trying to right my wrongs but it's funny them same wrongs helped me write this song  i gotta testify come up in the spot lookin' extra fly fore the day you die, you gon' touch the sky you gon' touch the sky baby girl testify, come up in the spot lookin' extra fly 'fore the day you die, you gon' touch the sky  yes, yes, yes, guess who's on third? lupe steal like lupin the 3rd here like ear 'til i'm beer on the curb peachfuzz buzz but beard on the verge let's slow it down like we're on the syrup bottle shaped body like mrs. butterworth but, before you say another word i'm back on the block like i'm laying on the street i'm trying to stop ""lion"" like i'm mumm-ra but i'm not lyin' when i'm laying on the beat en garde, or touchã©, lupe cool as the unthawed but i still feel possessed as a gun charge come as correct as a porn star in a fresh pair steps in my best foreign car so, i represent the first now let me end my verse right where the horns are  i gotta testify come up in the spot lookin' extra fly fore the day you die, you gon' touch the sky you gon' touch the sky baby girl testify, come up in the spot lookin' extra fly 'fore the day you die, you gon' touch the sky  we back at home, baby! sky high, i'm, i'm sky high! yeah, feels good to be home, baby!"
Ran off on da Plug Twice,Plies,153878.641,0.2573695778846741,0.09513996541500092,0.03002256341278553,0.5828730463981628,0.03459484502673149,"fuck a shooter i'm my own shooter all this ice i'm my own jeweler six lawyers and they all jewish i'm the star bitch this is my movie pinky ring two-fifty on it guess it's safe to say nigga i spent your budget on it ran off on the plug twice he steady callin', i ain't callin' back he said he dissed me on his last album guess nobody heard it 'cause nobody bought his last album i got a delta go to howard that little pussy got some power born broke but i'm gonna die rich lot of these fuck niggas counterfeit  i'm just vibin' in the ritz carlton got the stick, call the ritz carlton count a mil ridin' ritz carlton wanna fuck me baby pull up at the ritz carlton  i'm just vibin' in the ritz carlton got the stick, call the ritz carlton count a mil ridin' ritz carlton wanna fuck me baby pull up at the ritz carlton  everything on me brand new call her a mangler 'cause she ran through said she want me to take the rubber off told her people in hell want ice water, bitch knock it off all the cribs came with elevators oldschools painted same colors as now and laters said if you ain't got haters you ain't poppin' nigga i don't rap beef let's shoot it out that's how i'm rockin nigga trap money made six figures if you're thuggin' out you better keep a rocket with you in front of neiman's in a black jag told her if the head bad swear i'll buy her a new ass i spend money for the fuck of it i stay flushin' for the rush of it i want to have me about 10 kids give 'em a mill a piece and tell 'em now do what your daddy did  i'm just vibin' in the ritz carlton got the stick, call the ritz carlton count a mil ridin' ritz carlton wanna fuck me baby pull up at the ritz carlton  i'm just vibin' in the ritz carlton got the stick, call the ritz carlton count a mil ridin' ritz carlton wanna fuck me baby pull up at the ritz carlton"
Love Bites (So Do I),Halestorm,191402.09399999998,0.6629461050033569,0.05933554470539093,0.021551713347434998,0.24757879972457886,0.008587759919464588,"donâ€™t listen what your girlfriend says she reads those magazines that say you failed the test you donâ€™t have what she needs i slither like a viper and get you by the neck i know a thousand ways to help you forget about her  that bitch can eat her heart out! love bites, but so do i, so do i. love bites, but so do i, so do i. love bites!  my lips are pale and vicious. youâ€™re foaming at the mouth. youâ€™ve suffered in the darkness. iâ€™ll suck the pain right out. so come and taste the reason iâ€™m nothing like the rest. i kiss you in a way youâ€™ll never forget about me.  that chick can eat her heart out! love bites, but so do i, so do i. love bites, but so do i, so do i, so do i!  it checks you in and kicks you down, and chews you up and spits you out. it messes with your sanity by twisting all your thoughts around. they say itâ€™s blind they say it waits but every time it seals your fate. and now itâ€™s got you by the balls it wonâ€™t let go until you fall. i was down and out, got up i said â€œhey love iâ€™ve had enough!â€ iâ€™ve felt pleasure without pain. my soul youâ€™ll never tame!  love bites, but so do i. love bites, but so do i, so do i love bites, but so do i, so do i, so do i! love bites, but so do i, so do i. love bites! love bites!"
I Got It,Lil' Wayne,156473.469,0.2325441688299179,0.04238298162817955,0.055972516536712646,0.6139299273490906,0.055170368403196335,"ok i'm sippin' on the syrup got a nigga moving slow i'm all about the money what the fuck you think i do it for bitch don't act like you don't know i'm killing all these rap niggas custom made caskets for you muthafucka funerals keep the women with me shit i gotta keep like two or more party everyday like we won the fucking superbowl chillin' wit my nigga mack, he keep bitches handy white girl on the table love them sniff nose candy when i'm walking by the women say ' who is that nigga?' i replied 'hi,i am gudda gudda that nigga' i was raised in the home of da cap splitters whip on 24's watch it crawl like a caterpillar i come with a toy boy like a happy meal and yous a muthafuckin' duck, daffy dill i'm from the school of hard knocks, where we scrap and kill pick the knife or gunner, you can get the package deal i'm hot nigga, burning everything around me i was lost for a minute took a while but i found me the streets say i'm king but the game will never crown me realist nigga doin' it just ask the niggas around me so you cant size me up or try to clown uh shark in the water jump in and imma drown ya new orleans nigga, gun out, imma down ya put niggas to sleep like a muthafuckin' downer imma great white, yous a flounder fish and a bitch i tuna eveything around ya u-haul gudda, moving everything around ya it's young money bitch at the top is where they found us  uh, goons on deck marley don't shoot em' silence on the gun watch a nigga mute em' the coach in the booth call me jon gruden school these niggas, they all my students all jokes aside, i ain't playin' wit cha the weed broke down, like a transmission tha choppa spin him round, like a ballerina bitch i'm still spittin' like i ate a jalapeno i'm from uptown, my bitch from argentina my pockets on fat like joey cartagena stunt so hard, it's all y'all fault  and when it come to beef give me a1 sauce i ain't worryin' bout shit, everything paid out you could catch me courtside in dwayne wade's house wit a high yellow thick bitch wit her legs out cash money president but we in a red house who the fuck want it? make my fuckin' day i blow your candles out, now nigga cut that cake i gotta eat bitches, like a run-away y'all niggas ain't eatin, stomach ache ok, all these bitches, and niggas still hatin i used to be ballin', but now i'm bill gate'n fuckin with my iphone, bumpin illmatic i'm on the road to riches, there's just a lil traffic hair still platted, thuggin is a habbit keep my guitar, hip-hop lenny kravitz bunch of bad b-tches and i f-ck em like rabbits dope d-ck weezy, ya girlfriend an addict, uhh"
